nom_un,id_famille_noeud_telecom_fk,id_type_noeud_telecom_fk,id_sous_type_noeud_telecom_fk,id_disponibilite_fk,id_statut_fk,id_etat_fk,id_param_etat_objet_fk,id_type_pose_fk,id_reference_noeud_telecom_fk,geometry,id_type_propriete_fk,Unnamed: 12,commentaire
Adam 2686,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2697
Adam 2687,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2698
Adam 2688,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2699
Adam 2689,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2700
Adam 2690,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2701
Adam 2691,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2702
Adam 2692,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2703
Adam 2693,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2704
Adam 2694,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2705
Adam 2695,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2706
Adam 2696,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2707
Adam 2697,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2708
Adam 2698,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2709
Adam 2699,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2710
Adam 2700,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2711
Adam 2701,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2712
Adam 2702,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2713
Adam 2703,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2714
Adam 2704,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2715
Adam 2705,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2716
Adam 2706,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2717
Adam 2707,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2718
Adam 2708,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2719
Adam 2709,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2720
Adam 2710,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2721
Adam 2711,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2722
Adam 2712,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2723
Adam 2713,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2724
Adam 2714,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2725
Adam 2715,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2726
Adam 2716,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2727
Adam 2717,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2728
Adam 2718,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2729
Adam 2719,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2730
Adam 2720,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2731
Adam 2721,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2732
Adam 2722,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2733
Adam 2723,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2734
Adam 2724,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2735
Adam 2725,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2736
Adam 2726,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2737
Adam 2727,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2738
Adam 2728,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2739
Adam 2729,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2740
Adam 2730,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2741
Adam 2731,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2742
Adam 2732,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2743
Adam 2733,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2744
Adam 2734,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2745
Adam 2735,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2746
Adam 2736,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2747
Adam 2737,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2748
Adam 2738,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2749
Adam 2739,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2750
Adam 2740,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2751
Adam 2741,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2752
Adam 2742,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2753
Adam 2743,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2754
Adam 2744,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2755
Adam 2745,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2756
Adam 2746,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2757
Adam 2747,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2758
Adam 2748,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2759
Adam 2749,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2760
Adam 2750,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2761
Adam 2751,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2762
Adam 2752,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2763
Adam 2753,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2764
Adam 2754,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2765
Adam 2755,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2766
Adam 2756,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2767
Adam 2757,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2768
Adam 2758,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2769
Adam 2759,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2770
Adam 2760,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2771
Adam 2761,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2772
Adam 2762,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2773
Adam 2763,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2774
Adam 2764,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2775
Adam 2765,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2776
Adam 2766,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2777
Adam 2767,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2778
Adam 2768,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2779
Adam 2769,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2780
Adam 2770,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2781
Adam 2771,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2782
Adam 2772,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2783
Adam 2773,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2784
Adam 2774,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2785
Adam 2775,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2786
Adam 2776,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2787
Adam 2777,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2788
Adam 2778,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2789
Adam 2779,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2790
Adam 2780,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2791
Adam 2781,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2792
Adam 2782,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2793
Adam 2783,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2794
Adam 2784,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2795
Adam 2785,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2796
Adam 2786,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2797
Adam 2787,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2798
Adam 2788,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2799
Adam 2789,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2800
Adam 2790,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2801
Adam 2791,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2802
Adam 2792,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2803
Adam 2793,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2804
Adam 2794,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2805
Adam 2795,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2806
Adam 2796,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2807
Adam 2797,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2808
Adam 2798,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2809
Adam 2799,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2810
Adam 2800,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2811
Adam 2801,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2812
Adam 2802,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2813
Adam 2803,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2814
Adam 2804,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2815
Adam 2805,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2816
Adam 2806,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2817
Adam 2807,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2818
Adam 2808,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2819
Adam 2809,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2820
Adam 2810,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2821
Adam 2811,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2822
Adam 2812,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2823
Adam 2813,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2824
Adam 2814,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2825
Adam 2815,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2826
Adam 2816,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2827
Adam 2817,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2828
Adam 2818,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2829
Adam 2819,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2830
Adam 2820,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2831
Adam 2821,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2832
Adam 2822,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2833
Adam 2823,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2834
Adam 2824,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2835
Adam 2825,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2836
Adam 2826,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2837
Adam 2827,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2838
Adam 2828,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2839
Adam 2829,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2840
Adam 2830,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2841
Adam 2831,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2842
Adam 2832,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2843
Adam 2833,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2844
Adam 2834,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2845
Adam 2835,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2846
Adam 2836,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2847
Adam 2837,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2848
Adam 2838,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2849
Adam 2839,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2850
Adam 2840,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2851
Adam 2841,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2852
Adam 2842,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2853
Adam 2843,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2854
Adam 2844,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2855
Adam 2845,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2856
Adam 2846,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2857
Adam 2847,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2858
Adam 2848,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2859
Adam 2849,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2860
Adam 2850,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2861
Adam 2851,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2862
Adam 2852,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2863
Adam 2853,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2864
Adam 2854,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2865
Adam 2855,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2866
Adam 2856,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2867
Adam 2857,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2868
Adam 2858,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2869
Adam 2859,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2870
Adam 2860,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2871
Adam 2861,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2872
Adam 2862,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2873
Adam 2863,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2874
Adam 2864,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2875
Adam 2865,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2876
Adam 2866,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2877
Adam 2867,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2878
Adam 2868,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2879
Adam 2869,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2880
Adam 2870,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2881
Adam 2871,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2882
Adam 2872,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 2883
